XShoot,XTree,Year,Tree,Cultivar,Shoot,LeafP1,LeafP2,Count
138,10,2012,5,Gala,14,7,3,0
138,10,2012,5,Gala,14,8,2,0
138,10,2012,5,Gala,14,9,1,0
139,10,2012,5,Gala,15,1,13,0
139,10,2012,5,Gala,15,2,12,0
139,10,2012,5,Gala,15,3,11,0
139,10,2012,5,Gala,15,4,10,0
139,10,2012,5,Gala,15,5,9,0
139,10,2012,5,Gala,15,6,8,0
139,10,2012,5,Gala,15,7,7,0
139,10,2012,5,Gala,15,8,6,0
139,10,2012,5,Gala,15,9,5,0
139,10,2012,5,Gala,15,10,4,0
139,10,2012,5,Gala,15,11,3,0
139,10,2012,5,Gala,15,12,2,0
139,10,2012,5,Gala,15,13,1,0
170,13,2012,6,Gala,1,1,8,0
170,13,2012,6,Gala,1,2,7,1
170,13,2012,6,Gala,1,3,6,5
170,13,2012,6,Gala,1,4,5,2
170,13,2012,6,Gala,1,5,4,0
170,13,2012,6,Gala,1,6,3,0
170,13,2012,6,Gala,1,7,2,0
170,13,2012,6,Gala,1,8,1,0
171,13,2012,6,Gala,2,1,9,0
171,13,2012,6,Gala,2,2,8,0
171,13,2012,6,Gala,2,3,7,0
171,13,2012,6,Gala,2,4,6,7
171,13,2012,6,Gala,2,6,4,21
171,13,2012,6,Gala,2,7,3,4
171,13,2012,6,Gala,2,8,2,1
171,13,2012,6,Gala,2,9,1,0
172,13,2012,6,Gala,3,1,7,0
172,13,2012,6,Gala,3,2,6,0
172,13,2012,6,Gala,3,3,5,4
172,13,2012,6,Gala,3,4,4,0
172,13,2012,6,Gala,3,5,3,0
172,13,2012,6,Gala,3,6,2,0
172,13,2012,6,Gala,3,7,1,0
173,13,2012,6,Gala,4,1,12,0
173,13,2012,6,Gala,4,2,11,0
173,13,2012,6,Gala,4,3,10,0
173,13,2012,6,Gala,4,4,9,0
173,13,2012,6,Gala,4,5,8,0
173,13,2012,6,Gala,4,6,7,0
173,13,2012,6,Gala,4,7,6,0
173,13,2012,6,Gala,4,8,5,0
173,13,2012,6,Gala,4,9,4,11
173,13,2012,6,Gala,4,10,3,1
173,13,2012,6,Gala,4,11,2,0
173,13,2012,6,Gala,4,12,1,0
174,13,2012,6,Gala,5,1,15,0
174,13,2012,6,Gala,5,2,14,0
174,13,2012,6,Gala,5,3,13,0
174,13,2012,6,Gala,5,4,12,0
174,13,2012,6,Gala,5,5,11,0
174,13,2012,6,Gala,5,6,10,0
174,13,2012,6,Gala,5,7,9,1
174,13,2012,6,Gala,5,8,8,0
174,13,2012,6,Gala,5,9,7,0
174,13,2012,6,Gala,5,10,6,0
174,13,2012,6,Gala,5,11,5,0
174,13,2012,6,Gala,5,12,4,0
174,13,2012,6,Gala,5,13,3,0
174,13,2012,6,Gala,5,14,2,0
174,13,2012,6,Gala,5,15,1,0
175,13,2012,6,Gala,6,1,15,0
175,13,2012,6,Gala,6,2,14,0
175,13,2012,6,Gala,6,3,13,0
175,13,2012,6,Gala,6,4,12,0
175,13,2012,6,Gala,6,5,11,4
175,13,2012,6,Gala,6,6,10,0
175,13,2012,6,Gala,6,7,9,1
175,13,2012,6,Gala,6,8,8,0
175,13,2012,6,Gala,6,9,7,0
175,13,2012,6,Gala,6,10,6,0
175,13,2012,6,Gala,6,11,5,0
175,13,2012,6,Gala,6,12,4,0
175,13,2012,6,Gala,6,13,3,0
175,13,2012,6,Gala,6,14,2,0
175,13,2012,6,Gala,6,15,1,0
176,13,2012,6,Gala,7,1,14,0
176,13,2012,6,Gala,7,2,13,0
176,13,2012,6,Gala,7,3,12,0
176,13,2012,6,Gala,7,4,11,0
176,13,2012,6,Gala,7,5,10,0
176,13,2012,6,Gala,7,6,9,2
176,13,2012,6,Gala,7,7,8,12
176,13,2012,6,Gala,7,8,7,27
176,13,2012,6,Gala,7,9,6,7
176,13,2012,6,Gala,7,10,5,0
176,13,2012,6,Gala,7,11,4,0
176,13,2012,6,Gala,7,12,3,0
176,13,2012,6,Gala,7,13,2,0
176,13,2012,6,Gala,7,14,1,0
177,13,2012,6,Gala,8,1,16,0
177,13,2012,6,Gala,8,2,15,0
177,13,2012,6,Gala,8,3,14,0
177,13,2012,6,Gala,8,4,13,0
177,13,2012,6,Gala,8,5,12,0
177,13,2012,6,Gala,8,6,11,0
177,13,2012,6,Gala,8,7,10,1
177,13,2012,6,Gala,8,8,9,2
177,13,2012,6,Gala,8,9,8,3
177,13,2012,6,Gala,8,10,7,0
177,13,2012,6,Gala,8,11,6,0
177,13,2012,6,Gala,8,12,5,0
177,13,2012,6,Gala,8,13,4,0
177,13,2012,6,Gala,8,14,3,0
177,13,2012,6,Gala,8,15,2,0
177,13,2012,6,Gala,8,16,1,0
178,13,2012,6,Gala,9,1,12,0
178,13,2012,6,Gala,9,2,11,0
178,13,2012,6,Gala,9,3,10,0
178,13,2012,6,Gala,9,4,9,0
178,13,2012,6,Gala,9,5,8,0
178,13,2012,6,Gala,9,6,7,0
178,13,2012,6,Gala,9,7,6,2
178,13,2012,6,Gala,9,8,5,0
178,13,2012,6,Gala,9,10,3,0
178,13,2012,6,Gala,9,11,2,0
178,13,2012,6,Gala,9,12,1,0
179,13,2012,6,Gala,10,1,11,0
179,13,2012,6,Gala,10,2,10,1
179,13,2012,6,Gala,10,3,9,0
179,13,2012,6,Gala,10,4,8,3
179,13,2012,6,Gala,10,5,7,0
179,13,2012,6,Gala,10,6,6,5
179,13,2012,6,Gala,10,7,5,21
179,13,2012,6,Gala,10,8,4,0
179,13,2012,6,Gala,10,9,3,0
179,13,2012,6,Gala,10,10,2,0
179,13,2012,6,Gala,10,11,1,0
180,13,2012,6,Gala,11,1,9,0
180,13,2012,6,Gala,11,2,8,0
180,13,2012,6,Gala,11,3,7,0
180,13,2012,6,Gala,11,4,6,0
180,13,2012,6,Gala,11,5,5,0
180,13,2012,6,Gala,11,6,4,0
180,13,2012,6,Gala,11,7,3,0
180,13,2012,6,Gala,11,8,2,0
180,13,2012,6,Gala,11,9,1,0
181,13,2012,6,Gala,12,1,10,0
181,13,2012,6,Gala,12,2,9,0
181,13,2012,6,Gala,12,3,8,0
181,13,2012,6,Gala,12,4,7,8
181,13,2012,6,Gala,12,5,6,0
181,13,2012,6,Gala,12,7,4,2
181,13,2012,6,Gala,12,8,3,0
181,13,2012,6,Gala,12,9,2,0
181,13,2012,6,Gala,12,10,1,0
182,13,2012,6,Gala,13,1,16,0
182,13,2012,6,Gala,13,2,15,0
182,13,2012,6,Gala,13,3,14,0
182,13,2012,6,Gala,13,4,13,0
182,13,2012,6,Gala,13,5,12,0
182,13,2012,6,Gala,13,6,11,1
182,13,2012,6,Gala,13,7,10,0
182,13,2012,6,Gala,13,8,9,2
182,13,2012,6,Gala,13,9,8,0
182,13,2012,6,Gala,13,10,7,0
182,13,2012,6,Gala,13,11,6,0
182,13,2012,6,Gala,13,12,5,0
182,13,2012,6,Gala,13,13,4,0
182,13,2012,6,Gala,13,14,3,0
182,13,2012,6,Gala,13,15,2,0
182,13,2012,6,Gala,13,16,1,0
183,13,2012,6,Gala,14,1,11,0
183,13,2012,6,Gala,14,2,10,0
183,13,2012,6,Gala,14,3,9,2
183,13,2012,6,Gala,14,4,8,2
183,13,2012,6,Gala,14,5,7,0
183,13,2012,6,Gala,14,6,6,0
183,13,2012,6,Gala,14,7,5,1
183,13,2012,6,Gala,14,8,4,0
183,13,2012,6,Gala,14,9,3,0
183,13,2012,6,Gala,14,10,2,0
183,13,2012,6,Gala,14,11,1,0
184,13,2012,6,Gala,15,1,10,0
184,13,2012,6,Gala,15,2,9,0
184,13,2012,6,Gala,15,3,8,1
184,13,2012,6,Gala,15,4,7,0
184,13,2012,6,Gala,15,5,6,11
184,13,2012,6,Gala,15,6,5,0
184,13,2012,6,Gala,15,7,4,0
184,13,2012,6,Gala,15,8,3,0
184,13,2012,6,Gala,15,9,2,0
184,13,2012,6,Gala,15,10,1,0
564,43,2013,7,Cox,1,1,10,0
564,43,2013,7,Cox,1,2,9,0
564,43,2013,7,Cox,1,3,8,0
564,43,2013,7,Cox,1,4,7,0
564,43,2013,7,Cox,1,5,6,0
564,43,2013,7,Cox,1,6,5,0
564,43,2013,7,Cox,1,7,4,0
564,43,2013,7,Cox,1,8,3,0
564,43,2013,7,Cox,1,9,2,0
564,43,2013,7,Cox,1,10,1,0
565,43,2013,7,Cox,2,1,11,0
565,43,2013,7,Cox,2,2,10,9
565,43,2013,7,Cox,2,3,9,0
565,43,2013,7,Cox,2,4,8,0
565,43,2013,7,Cox,2,5,7,0
565,43,2013,7,Cox,2,6,6,0
565,43,2013,7,Cox,2,7,5,1
565,43,2013,7,Cox,2,8,4,0
565,43,2013,7,Cox,2,9,3,0
565,43,2013,7,Cox,2,10,2,0
565,43,2013,7,Cox,2,11,1,0
566,43,2013,7,Cox,3,1,8,0
566,43,2013,7,Cox,3,2,7,0
566,43,2013,7,Cox,3,3,6,0
566,43,2013,7,Cox,3,4,5,0
566,43,2013,7,Cox,3,5,4,0
566,43,2013,7,Cox,3,6,3,0
566,43,2013,7,Cox,3,7,2,0
566,43,2013,7,Cox,3,8,1,0
567,43,2013,7,Cox,4,1,8,0
567,43,2013,7,Cox,4,2,7,0
567,43,2013,7,Cox,4,3,6,0
567,43,2013,7,Cox,4,4,5,0
567,43,2013,7,Cox,4,5,4,0
567,43,2013,7,Cox,4,6,3,0
567,43,2013,7,Cox,4,7,2,0
567,43,2013,7,Cox,4,8,1,0
568,43,2013,7,Cox,5,1,8,2
568,43,2013,7,Cox,5,2,7,0
568,43,2013,7,Cox,5,3,6,0
568,43,2013,7,Cox,5,4,5,20
568,43,2013,7,Cox,5,5,4,22
568,43,2013,7,Cox,5,6,3,0
568,43,2013,7,Cox,5,7,2,0
568,43,2013,7,Cox,5,8,1,0
569,43,2013,7,Cox,6,1,12,0
569,43,2013,7,Cox,6,2,11,0
569,43,2013,7,Cox,6,3,10,0
569,43,2013,7,Cox,6,4,9,0
569,43,2013,7,Cox,6,5,8,0
569,43,2013,7,Cox,6,6,7,1
569,43,2013,7,Cox,6,7,6,2
569,43,2013,7,Cox,6,8,5,0
569,43,2013,7,Cox,6,9,4,0
569,43,2013,7,Cox,6,10,3,0
569,43,2013,7,Cox,6,11,2,0
569,43,2013,7,Cox,6,12,1,0
570,43,2013,7,Cox,7,1,10,0
570,43,2013,7,Cox,7,2,9,0
570,43,2013,7,Cox,7,3,8,0
570,43,2013,7,Cox,7,4,7,0
570,43,2013,7,Cox,7,5,6,0
570,43,2013,7,Cox,7,6,5,0
570,43,2013,7,Cox,7,7,4,0
570,43,2013,7,Cox,7,8,3,0
570,43,2013,7,Cox,7,9,2,0
570,43,2013,7,Cox,7,10,1,0
571,43,2013,7,Cox,8,1,12,0
571,43,2013,7,Cox,8,2,11,0
571,43,2013,7,Cox,8,3,10,0
571,43,2013,7,Cox,8,4,9,0
571,43,2013,7,Cox,8,5,8,0
571,43,2013,7,Cox,8,6,7,0
571,43,2013,7,Cox,8,7,6,0
571,43,2013,7,Cox,8,8,5,1
571,43,2013,7,Cox,8,9,4,0
571,43,2013,7,Cox,8,10,3,0
571,43,2013,7,Cox,8,11,2,0
571,43,2013,7,Cox,8,12,1,0
572,43,2013,7,Cox,9,1,12,4
572,43,2013,7,Cox,9,2,11,0
572,43,2013,7,Cox,9,3,10,0
572,43,2013,7,Cox,9,4,9,0
572,43,2013,7,Cox,9,5,8,0
572,43,2013,7,Cox,9,6,7,0
572,43,2013,7,Cox,9,7,6,2
572,43,2013,7,Cox,9,8,5,0
572,43,2013,7,Cox,9,9,4,0
572,43,2013,7,Cox,9,10,3,0
572,43,2013,7,Cox,9,11,2,0
572,43,2013,7,Cox,9,12,1,0
573,43,2013,7,Cox,10,1,9,1
573,43,2013,7,Cox,10,2,8,1
573,43,2013,7,Cox,10,3,7,2
573,43,2013,7,Cox,10,4,6,10
573,43,2013,7,Cox,10,5,5,3
573,43,2013,7,Cox,10,6,4,0
573,43,2013,7,Cox,10,7,3,0
573,43,2013,7,Cox,10,8,2,0
573,43,2013,7,Cox,10,9,1,0
574,43,2013,7,Cox,11,1,12,0
574,43,2013,7,Cox,11,2,11,0
574,43,2013,7,Cox,11,3,10,0
574,43,2013,7,Cox,11,4,9,0
574,43,2013,7,Cox,11,5,8,0
574,43,2013,7,Cox,11,6,7,0
574,43,2013,7,Cox,11,7,6,0
574,43,2013,7,Cox,11,8,5,0
574,43,2013,7,Cox,11,9,4,0
574,43,2013,7,Cox,11,10,3,0
574,43,2013,7,Cox,11,11,2,0
574,43,2013,7,Cox,11,12,1,0
575,43,2013,7,Cox,12,1,12,0
575,43,2013,7,Cox,12,2,11,0
575,43,2013,7,Cox,12,3,10,0
575,43,2013,7,Cox,12,4,9,4
575,43,2013,7,Cox,12,5,8,6
575,43,2013,7,Cox,12,6,7,2
575,43,2013,7,Cox,12,7,6,0
575,43,2013,7,Cox,12,8,5,0
575,43,2013,7,Cox,12,9,4,0
575,43,2013,7,Cox,12,10,3,0
575,43,2013,7,Cox,12,11,2,0
575,43,2013,7,Cox,12,12,1,0
576,43,2013,7,Cox,13,1,8,0
576,43,2013,7,Cox,13,2,7,0
576,43,2013,7,Cox,13,3,6,0
576,43,2013,7,Cox,13,4,5,0
576,43,2013,7,Cox,13,5,4,0
576,43,2013,7,Cox,13,6,3,0
576,43,2013,7,Cox,13,7,2,0
576,43,2013,7,Cox,13,8,1,0
577,43,2013,7,Cox,14,1,6,0
577,43,2013,7,Cox,14,2,5,0
577,43,2013,7,Cox,14,3,4,0
577,43,2013,7,Cox,14,4,3,2
577,43,2013,7,Cox,14,5,2,2
577,43,2013,7,Cox,14,6,1,0
578,43,2013,7,Cox,15,1,8,0
578,43,2013,7,Cox,15,2,7,0
578,43,2013,7,Cox,15,3,6,0
578,43,2013,7,Cox,15,4,5,0
578,43,2013,7,Cox,15,5,4,0
578,43,2013,7,Cox,15,6,3,0
578,43,2013,7,Cox,15,7,2,0
578,43,2013,7,Cox,15,8,1,0
594,45,2013,8,Cox,1,1,9,0
594,45,2013,8,Cox,1,2,8,0
594,45,2013,8,Cox,1,3,7,2
594,45,2013,8,Cox,1,4,6,3
594,45,2013,8,Cox,1,5,5,0
594,45,2013,8,Cox,1,6,4,0
594,45,2013,8,Cox,1,7,3,0
594,45,2013,8,Cox,1,8,2,0
594,45,2013,8,Cox,1,9,1,0
595,45,2013,8,Cox,2,1,9,0
595,45,2013,8,Cox,2,2,8,0
595,45,2013,8,Cox,2,3,7,0
595,45,2013,8,Cox,2,4,6,0
595,45,2013,8,Cox,2,5,5,0
595,45,2013,8,Cox,2,6,4,0
595,45,2013,8,Cox,2,7,3,0
595,45,2013,8,Cox,2,8,2,0
595,45,2013,8,Cox,2,9,1,0
596,45,2013,8,Cox,3,1,9,0
596,45,2013,8,Cox,3,2,8,0
596,45,2013,8,Cox,3,3,7,0
596,45,2013,8,Cox,3,4,6,0
596,45,2013,8,Cox,3,5,5,0
596,45,2013,8,Cox,3,6,4,0
596,45,2013,8,Cox,3,7,3,0
596,45,2013,8,Cox,3,8,2,0
596,45,2013,8,Cox,3,9,1,0
597,45,2013,8,Cox,4,1,9,0
597,45,2013,8,Cox,4,2,8,0
597,45,2013,8,Cox,4,3,7,0
597,45,2013,8,Cox,4,4,6,0
597,45,2013,8,Cox,4,5,5,0
597,45,2013,8,Cox,4,6,4,0
597,45,2013,8,Cox,4,7,3,0
597,45,2013,8,Cox,4,8,2,0
597,45,2013,8,Cox,4,9,1,0
598,45,2013,8,Cox,5,1,10,0
598,45,2013,8,Cox,5,2,9,0
598,45,2013,8,Cox,5,3,8,2
598,45,2013,8,Cox,5,4,7,0
598,45,2013,8,Cox,5,5,6,0
598,45,2013,8,Cox,5,6,5,0
598,45,2013,8,Cox,5,7,4,0
598,45,2013,8,Cox,5,8,3,0
598,45,2013,8,Cox,5,9,2,0
598,45,2013,8,Cox,5,10,1,0
599,45,2013,8,Cox,6,1,8,0
599,45,2013,8,Cox,6,2,7,0
599,45,2013,8,Cox,6,3,6,0
599,45,2013,8,Cox,6,4,5,0
599,45,2013,8,Cox,6,5,4,0
599,45,2013,8,Cox,6,6,3,0
599,45,2013,8,Cox,6,7,2,0
599,45,2013,8,Cox,6,8,1,0
600,45,2013,8,Cox,7,1,11,0
600,45,2013,8,Cox,7,2,10,0
600,45,2013,8,Cox,7,3,9,0
600,45,2013,8,Cox,7,4,8,0
600,45,2013,8,Cox,7,5,7,0
600,45,2013,8,Cox,7,6,6,0
600,45,2013,8,Cox,7,7,5,0
600,45,2013,8,Cox,7,8,4,0
600,45,2013,8,Cox,7,9,3,0
600,45,2013,8,Cox,7,10,2,0
600,45,2013,8,Cox,7,11,1,0
601,45,2013,8,Cox,8,1,5,0
601,45,2013,8,Cox,8,2,4,0
601,45,2013,8,Cox,8,3,3,0
601,45,2013,8,Cox,8,4,2,0
601,45,2013,8,Cox,8,5,1,0
602,45,2013,8,Cox,9,1,8,0
602,45,2013,8,Cox,9,2,7,0
602,45,2013,8,Cox,9,3,6,0
602,45,2013,8,Cox,9,4,5,0
602,45,2013,8,Cox,9,5,4,0
602,45,2013,8,Cox,9,6,3,0
602,45,2013,8,Cox,9,7,2,0
602,45,2013,8,Cox,9,8,1,0
603,45,2013,8,Cox,10,1,8,0
603,45,2013,8,Cox,10,2,7,0
603,45,2013,8,Cox,10,3,6,0
603,45,2013,8,Cox,10,4,5,0
603,45,2013,8,Cox,10,5,4,0
603,45,2013,8,Cox,10,6,3,0
603,45,2013,8,Cox,10,7,2,0
603,45,2013,8,Cox,10,8,1,0
604,45,2013,8,Cox,11,1,8,0
604,45,2013,8,Cox,11,2,7,0
604,45,2013,8,Cox,11,3,6,0
604,45,2013,8,Cox,11,4,5,0
604,45,2013,8,Cox,11,5,4,0
604,45,2013,8,Cox,11,6,3,0
604,45,2013,8,Cox,11,7,2,0
604,45,2013,8,Cox,11,8,1,0
605,45,2013,8,Cox,12,1,7,0
605,45,2013,8,Cox,12,2,6,0
605,45,2013,8,Cox,12,3,5,0
605,45,2013,8,Cox,12,4,4,0
605,45,2013,8,Cox,12,5,3,0
605,45,2013,8,Cox,12,6,2,0
605,45,2013,8,Cox,12,7,1,0
606,45,2013,8,Cox,13,1,6,0
606,45,2013,8,Cox,13,2,5,0
606,45,2013,8,Cox,13,3,4,0
606,45,2013,8,Cox,13,4,3,0
606,45,2013,8,Cox,13,5,2,0
606,45,2013,8,Cox,13,6,1,0
607,45,2013,8,Cox,14,1,10,0
607,45,2013,8,Cox,14,2,9,3
607,45,2013,8,Cox,14,3,8,0
607,45,2013,8,Cox,14,4,7,0
607,45,2013,8,Cox,14,5,6,0
607,45,2013,8,Cox,14,6,5,0
607,45,2013,8,Cox,14,7,4,0
607,45,2013,8,Cox,14,8,3,0
607,45,2013,8,Cox,14,9,2,0
607,45,2013,8,Cox,14,10,1,0
608,45,2013,8,Cox,15,1,9,0
608,45,2013,8,Cox,15,2,8,0
608,45,2013,8,Cox,15,3,7,0
608,45,2013,8,Cox,15,4,6,0
608,45,2013,8,Cox,15,5,5,0
608,45,2013,8,Cox,15,6,4,0
608,45,2013,8,Cox,15,7,3,0
608,45,2013,8,Cox,15,8,2,0
608,45,2013,8,Cox,15,9,1,0
624,47,2013,9,Cox,1,1,10,1
624,47,2013,9,Cox,1,2,9,1
624,47,2013,9,Cox,1,4,7,0
624,47,2013,9,Cox,1,5,6,0
624,47,2013,9,Cox,1,6,5,0
624,47,2013,9,Cox,1,7,4,0
624,47,2013,9,Cox,1,8,3,0
624,47,2013,9,Cox,1,9,2,0
624,47,2013,9,Cox,1,10,1,0
625,47,2013,9,Cox,2,1,15,0
625,47,2013,9,Cox,2,2,14,0
625,47,2013,9,Cox,2,3,13,0
625,47,2013,9,Cox,2,4,12,0
625,47,2013,9,Cox,2,5,11,0
625,47,2013,9,Cox,2,6,10,0
625,47,2013,9,Cox,2,7,9,5
625,47,2013,9,Cox,2,8,8,0
625,47,2013,9,Cox,2,9,7,0
625,47,2013,9,Cox,2,10,6,0
625,47,2013,9,Cox,2,11,5,0
625,47,2013,9,Cox,2,12,4,0
625,47,2013,9,Cox,2,13,3,0
625,47,2013,9,Cox,2,14,2,0
625,47,2013,9,Cox,2,15,1,0
626,47,2013,9,Cox,3,1,13,0
626,47,2013,9,Cox,3,2,12,0
626,47,2013,9,Cox,3,3,11,0
626,47,2013,9,Cox,3,4,10,0
626,47,2013,9,Cox,3,5,9,0
626,47,2013,9,Cox,3,6,8,0
626,47,2013,9,Cox,3,7,7,0
626,47,2013,9,Cox,3,8,6,0
626,47,2013,9,Cox,3,9,5,0
626,47,2013,9,Cox,3,10,4,0
626,47,2013,9,Cox,3,11,3,0
626,47,2013,9,Cox,3,12,2,0
626,47,2013,9,Cox,3,13,1,0
627,47,2013,9,Cox,4,1,11,0
627,47,2013,9,Cox,4,2,10,0
627,47,2013,9,Cox,4,3,9,0
627,47,2013,9,Cox,4,4,8,0
627,47,2013,9,Cox,4,5,7,0
627,47,2013,9,Cox,4,6,6,0
627,47,2013,9,Cox,4,7,5,0
627,47,2013,9,Cox,4,8,4,0
627,47,2013,9,Cox,4,9,3,0
627,47,2013,9,Cox,4,10,2,0
627,47,2013,9,Cox,4,11,1,0
628,47,2013,9,Cox,5,1,11,0
628,47,2013,9,Cox,5,2,10,0
628,47,2013,9,Cox,5,3,9,0
628,47,2013,9,Cox,5,4,8,0
628,47,2013,9,Cox,5,5,7,1
628,47,2013,9,Cox,5,6,6,5
628,47,2013,9,Cox,5,7,5,0
628,47,2013,9,Cox,5,8,4,0
628,47,2013,9,Cox,5,9,3,0
628,47,2013,9,Cox,5,10,2,0
628,47,2013,9,Cox,5,11,1,0
629,47,2013,9,Cox,6,1,12,0
629,47,2013,9,Cox,6,2,11,0
629,47,2013,9,Cox,6,3,10,0
629,47,2013,9,Cox,6,4,9,0
629,47,2013,9,Cox,6,5,8,0
629,47,2013,9,Cox,6,6,7,0
629,47,2013,9,Cox,6,7,6,0
629,47,2013,9,Cox,6,8,5,0
629,47,2013,9,Cox,6,9,4,0
629,47,2013,9,Cox,6,10,3,0
629,47,2013,9,Cox,6,11,2,0
629,47,2013,9,Cox,6,12,1,0
630,47,2013,9,Cox,7,1,7,0
630,47,2013,9,Cox,7,2,6,0
630,47,2013,9,Cox,7,3,5,0
630,47,2013,9,Cox,7,4,4,0
630,47,2013,9,Cox,7,5,3,0
630,47,2013,9,Cox,7,6,2,0
630,47,2013,9,Cox,7,7,1,0
631,47,2013,9,Cox,8,1,16,0
631,47,2013,9,Cox,8,2,15,0
631,47,2013,9,Cox,8,3,14,0
631,47,2013,9,Cox,8,4,13,0
631,47,2013,9,Cox,8,5,12,0
631,47,2013,9,Cox,8,6,11,0
631,47,2013,9,Cox,8,7,10,0
631,47,2013,9,Cox,8,8,9,0
631,47,2013,9,Cox,8,9,8,0
631,47,2013,9,Cox,8,10,7,0
631,47,2013,9,Cox,8,11,6,0
631,47,2013,9,Cox,8,12,5,0
631,47,2013,9,Cox,8,13,4,0
631,47,2013,9,Cox,8,14,3,0
631,47,2013,9,Cox,8,15,2,0
631,47,2013,9,Cox,8,16,1,0
632,47,2013,9,Cox,9,1,13,0
632,47,2013,9,Cox,9,2,12,0
632,47,2013,9,Cox,9,3,11,0
632,47,2013,9,Cox,9,4,10,0
632,47,2013,9,Cox,9,5,9,0
632,47,2013,9,Cox,9,6,8,0
632,47,2013,9,Cox,9,7,7,0
632,47,2013,9,Cox,9,8,6,0
632,47,2013,9,Cox,9,9,5,0
632,47,2013,9,Cox,9,10,4,0
632,47,2013,9,Cox,9,11,3,0
632,47,2013,9,Cox,9,12,2,0
632,47,2013,9,Cox,9,13,1,0
633,47,2013,9,Cox,10,1,15,0
633,47,2013,9,Cox,10,2,14,0
633,47,2013,9,Cox,10,3,13,0
633,47,2013,9,Cox,10,4,12,0
633,47,2013,9,Cox,10,5,11,0
633,47,2013,9,Cox,10,6,10,0
633,47,2013,9,Cox,10,7,9,0
633,47,2013,9,Cox,10,8,8,0
633,47,2013,9,Cox,10,9,7,0
633,47,2013,9,Cox,10,10,6,0
633,47,2013,9,Cox,10,11,5,0
633,47,2013,9,Cox,10,12,4,0
633,47,2013,9,Cox,10,13,3,0
633,47,2013,9,Cox,10,14,2,0
633,47,2013,9,Cox,10,15,1,0
634,47,2013,9,Cox,11,1,9,0
634,47,2013,9,Cox,11,2,8,0
634,47,2013,9,Cox,11,3,7,0
634,47,2013,9,Cox,11,4,6,0
634,47,2013,9,Cox,11,5,5,0
634,47,2013,9,Cox,11,6,4,0
634,47,2013,9,Cox,11,7,3,0
634,47,2013,9,Cox,11,8,2,0
634,47,2013,9,Cox,11,9,1,0
635,47,2013,9,Cox,12,1,11,0
635,47,2013,9,Cox,12,2,10,0
635,47,2013,9,Cox,12,3,9,0
635,47,2013,9,Cox,12,4,8,0
635,47,2013,9,Cox,12,5,7,0
635,47,2013,9,Cox,12,6,6,0
635,47,2013,9,Cox,12,7,5,0
635,47,2013,9,Cox,12,8,4,0
635,47,2013,9,Cox,12,9,3,0
635,47,2013,9,Cox,12,10,2,0
635,47,2013,9,Cox,12,11,1,0
636,47,2013,9,Cox,13,1,10,0
636,47,2013,9,Cox,13,2,9,0
636,47,2013,9,Cox,13,3,8,0
636,47,2013,9,Cox,13,4,7,0
636,47,2013,9,Cox,13,5,6,0
636,47,2013,9,Cox,13,6,5,0
636,47,2013,9,Cox,13,7,4,0
636,47,2013,9,Cox,13,8,3,0
636,47,2013,9,Cox,13,9,2,0
636,47,2013,9,Cox,13,10,1,0
652,49,2013,10,Cox,1,1,9,0
652,49,2013,10,Cox,1,2,8,0
652,49,2013,10,Cox,1,3,7,0
652,49,2013,10,Cox,1,4,6,0
652,49,2013,10,Cox,1,5,5,0
652,49,2013,10,Cox,1,6,4,0
652,49,2013,10,Cox,1,7,3,0
652,49,2013,10,Cox,1,8,2,0
652,49,2013,10,Cox,1,9,1,0
653,49,2013,10,Cox,2,1,10,0
653,49,2013,10,Cox,2,2,9,0
653,49,2013,10,Cox,2,3,8,0
653,49,2013,10,Cox,2,4,7,0
653,49,2013,10,Cox,2,5,6,0
653,49,2013,10,Cox,2,6,5,0
653,49,2013,10,Cox,2,7,4,0
653,49,2013,10,Cox,2,8,3,0
653,49,2013,10,Cox,2,9,2,0
653,49,2013,10,Cox,2,10,1,0
654,49,2013,10,Cox,3,1,12,0
654,49,2013,10,Cox,3,2,11,0
654,49,2013,10,Cox,3,3,10,0
654,49,2013,10,Cox,3,4,9,0
654,49,2013,10,Cox,3,5,8,0
654,49,2013,10,Cox,3,6,7,0
654,49,2013,10,Cox,3,7,6,0
654,49,2013,10,Cox,3,8,5,0
654,49,2013,10,Cox,3,9,4,0
654,49,2013,10,Cox,3,10,3,0
654,49,2013,10,Cox,3,11,2,0
654,49,2013,10,Cox,3,12,1,0
655,49,2013,10,Cox,4,1,9,0
655,49,2013,10,Cox,4,2,8,0
655,49,2013,10,Cox,4,3,7,0
655,49,2013,10,Cox,4,4,6,1
655,49,2013,10,Cox,4,5,5,0
655,49,2013,10,Cox,4,6,4,0
655,49,2013,10,Cox,4,7,3,0
655,49,2013,10,Cox,4,8,2,0
655,49,2013,10,Cox,4,9,1,0
656,49,2013,10,Cox,5,1,11,0
656,49,2013,10,Cox,5,3,9,0
656,49,2013,10,Cox,5,4,8,0
656,49,2013,10,Cox,5,5,7,0
656,49,2013,10,Cox,5,6,6,0
656,49,2013,10,Cox,5,7,5,0
656,49,2013,10,Cox,5,8,4,0
656,49,2013,10,Cox,5,9,3,0
656,49,2013,10,Cox,5,10,2,0
656,49,2013,10,Cox,5,11,1,0
657,49,2013,10,Cox,6,1,10,0
657,49,2013,10,Cox,6,2,9,0
